id,sigla,nombre_espanol,nombre_original,autores_originales,adaptacion_hispana,eje_codigo,eje_numero,eje_nombre,constructo,tema_principal,temas_secundarios,sinonimos_busqueda,tipo_instrumento_categoria,tipo_instrumento_detalle,funcion_clinica_categoria,poblacion,franjas_etarias,tiempo_administracion,formato_respuesta,acceso_categoria,regimen_licencia,protocolo_disponible,carpeta_relativa,archivo_ficha_tecnica,archivo_protocolo,resumen_clinico
semcds_new1,SEMCD-S,Spanish Chronic Disease Self-Efficacy Scale,Escala de Autoeficacia para el Manejo de Afecciones Crónicas - Versión en Español (SEMCD-S),"Kate R. Lorig, Philip L. Ritter & Virginia M. González (Stanford Patient Education Research Center, 2001, 2005)",Adaptación y baremación en población hispanohablante,Eje VI,6,Salud física y estilo de vida,Autoeficacia/autocuidado en enfermedad crónica,Alfabetización y conductas de salud,,adherencia terapéutica; conductas de salud; autocuidado,Autoinforme,Escala breve de ítems calificados de 1 (Nada seguro) a 10 (Totalmente seguro),Diagnóstico y severidad,Adultos con enfermedad crónica,adultos,2 a 4 minutos (autoadministrado o administrado en talleres de autocuidado),Escala de respuesta estructurada psicométrica,abierto,"Sí (libre uso, Stanford Self-Management Resource Center)",SI,Eje VI/SEMCD-S,SEMCD-S_ficha_tecnica.pdf,SEMCD-S_protocolo.pdf,Autoinforme · 4 · Escala numérica 1-10 · Papel y lápiz o formato electr
eheals_new1,eHEALS,eHealth Literacy Scale,"Escala de Alfabetización Digital en Salud (eHealth Literacy Scale, eHEALS)","Cameron D. Norman & Harvey A. Skinner (Dalla Lana School of Public Health, Univ. of Toronto, 2006)","Paramio Pérez, Almagro, Hernando Gómez & Aguaded (2015, Rev Esp Salud Publica)",Eje VI,6,Salud física y estilo de vida,Alfabetización digital en salud,Alfabetización y conductas de salud,,adherencia terapéutica; conductas de salud; autocuidado,Autoinforme,8 ítems puntuados en escala tipo Likert de 5 puntos (1 = Totalmente en desacuerdo; 5 = Totalmente de acuerdo),Diagnóstico y severidad,Adultos,adultos,2 a 4 minutos (autoadministrado vía telemática o presencial),Escala de respuesta estructurada psicométrica,abierto,"Sí (CC-BY, original en inglés)",SI,Eje VI/eHEALS,eHEALS_ficha_tecnica.pdf,eHEALS_protocolo.pdf,Autoinforme · 8 · Likert 5 puntos · Papel y lápiz o formato electr
cremp_new1,CREM-P,Cuestionario de Relaciones Médico-Paciente (adaptación española del PDRQ),"Patient-Doctor Relationship Questionnaire (PDRQ; van der Feltz-Cornelis et al., 2004).","Christina M. van der Feltz-Cornelis, M.D., Ph.D. y colaboradores (Vrije Universiteit Amsterdam).","Roger Ruiz-Moral, M. de Torres-Sánchez, L. A. Pérula-de Torres et al. (Universidad de Córdoba / semFYC, 2007).",Eje VI,6,Salud física y estilo de vida,Relación paciente-profesional,Apego y relaciones interpersonales,,apego ansioso; apego evitativo; dependencia emocional; asertividad,Autoinforme,Cuestionario de autoinforme estructurado cumplimentado anónimamente por el paciente.,Diagnóstico y severidad,Adultos,adultos,3 a 5 minutos de cumplimentación autónoma post-consulta médica.,13 ítems puntuados en escala tipo Likert de 5 opciones (1 a 5; rango 13 a 65 puntos).,abierto,Sí (acceso abierto),SI,Eje VI/CREM-P,CREM-P_ficha_tecnica.pdf,CREM-P_protocolo.pdf,Autoinforme del paciente · 13 · Likert de 5 puntos · Papel y lápiz
bsq_new1,BSQ,Body Shape Questionnaire (Cuestionario sobre la Forma Corporal),"Cuestionario sobre la Forma Corporal (Body Shape Questionnaire, BSQ)","Peter J. Cooper, M. J. Taylor, Z. Cooper & Christopher G. Fairburn (Univ. of Cambridge / Oxford, 1987)","Rosa M. Raich, M. Mora, A. Soler, C. Ávila, I. Clos & L. Zapater (1996, Clínica y Salud)",Eje I,1,"Problemas, síntomas y riesgo",Insatisfacción con la forma y figura corporal,Conducta alimentaria e imagen corporal,,Eating behavior; Conducta alimentaria; Imagen corporal; Autoimagen; Conducta alimentaria patológica; Anorexia; Bulimia; Disortodinia,Autoinforme,34 ítems graduados en una escala ordinal tipo Likert de 6 puntos (1 = Nunca a 6 = Siempre),Diagnóstico y severidad,Adultas (validación original en mujeres),adultos,8 a 12 minutos (autoadministrado),Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje I/BSQ,BSQ_ficha_tecnica.pdf,BSQ_protocolo.pdf,Autoinforme · 34 ítems · Escala de 6 puntos · Papel y lápiz
mba_new1,MBA,Measure of Body Apperception (Medida de Percepción del Cuerpo),Measure of Body Apperception (MBA / Medida de Apreciación del Cuerpo),"Charles S. Carver, C. Pozo-Kaderman, A. A. Price, V. Noriega, S. D. Harris et al. (1998)",Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo",Dependencia de la autoestima respecto a la apariencia/integridad corporal,Conducta alimentaria e imagen corporal,,Eating behavior; Conducta alimentaria; Imagen corporal; Autoimagen; Conducta alimentaria patológica; Anorexia; Bulimia; Disortodinia,Autoinforme,Autoinforme psicométrico dimensional breve,Diagnóstico y severidad,Adultos (desarrollado en mujeres con cáncer de mama en etapa temprana),adultos,3 a 5 minutos (10 reactivos estructurados),Escala tipo Likert de 5 puntos: 1 (Totalmente en desacuerdo) a 5 (Totalmente de acuerdo),abierto,Sí,SI,Eje I/MBA,MBA_ficha_tecnica.pdf,MBA_protocolo.pdf,Autoinforme · 10 ítems · Escala de acuerdo de 4 puntos: 1 = · Papel y lápiz
ersq_new1,ERSQ,Emotion-Regulation Skills Questionnaire (Cuestionario de Habilidades de Regulación Emocional),_Emotion Regulation Skills Questionnaire (ERSQ)_,"Drs. Matthias Berking y Hansjörg Znoj (2008), University of Bern.","Gómez-Acosta et al. (2020); Berking, Wirtz, Svaldi & Hofmann (2014).",Eje II,2,Procesos psicológicos y mantenimiento,Habilidades específicas de regulación emocional (modelo ACE),Regulación emocional,,regulación emocional; homeostasis emocional; estabilidad emocional; disfunción emocional; control emocional; regulación afectiva,Autoinforme,Autoinforme psicométrico de 27 reactivos distribuidos en 9 factores con escala de 5 niveles (0 a 4).,Monitoreo de proceso / Evolución,Adultos,adultos,4 a 6 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,abierto,Sí,SI,Eje II/ERSQ,ERSQ_ficha_tecnica.pdf,ERSQ_protocolo.pdf,Autoinforme · 27 ítems · Escala de 5 puntos · Papel y lápiz
ers_147,ERS,Escala para Evaluar el Riesgo Suicida,Escala para Evaluar el Riesgo Suicida (ERS - 20 ítems),Marly Johana Bahamón Muñetón y Yolanda Alarcón-Vásquez (2018),Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo","Riesgo suicida (desesperanza, ideacion/planeacion, aislamiento social, apoyo familiar)",Suicidio y autolesión,,ideación suicida; riesgo de suicidio; NSSI; autolesiones,Autoinforme,Autoinforme psicométrico de cribado dimensional de riesgo vital,Diagnóstico y severidad,Adolescentes (desde 12 anos) y adultos,adolescentes; adultos,4 a 7 minutos (20 reactivos estructurados),Escala tipo Likert de 5 puntos: 1 (Totalmente en desacuerdo) a 5 (Totalmente de acuerdo),academico,Si,SI,Eje I/ERS,ERS_ficha_tecnica.pdf,ERS_protocolo.pdf,Autoinforme; también aplicable en · 20 ítems · Likert de 6 puntos · 5 min · Papel y lápiz o entrevista bre
ip_148,IP,Inventario de Padua (Padua Inventory),_Padua Inventory (PI / IP-60)_,"Prof. Ezio Sanavio (1988), Università degli Studi di Padova, Italia.","Ibáñez, Olmedo, Peñate y González (2002, validación española en RIPCS); Fernández-Montalvo et al. (1998).",Eje I,1,"Problemas, síntomas y riesgo","Sintomatologia obsesivo-compulsiva (perdida de control mental, contaminacion, comprobacion, impulsos)",Obsesiones y compulsiones,,TOC; dudas obsesivas; comprobación; contaminación; rituales,Autoinforme,Escala de autoinforme de 60 reactivos politómicos puntuados en escala Likert de 5 puntos (0 a 4).,Diagnóstico y severidad,Adolescentes y adultos,adolescentes; adultos,15 a 20 minutos.,Escala de respuesta estructurada psicométrica,academico,Si,SI,Eje I/IP,IP_ficha_tecnica.pdf,IP_protocolo.pdf,Autoinforme · 60 ítems · Likert de 5 puntos · 20 min · Papel y lápiz
bsl23_149,BSL-23,Borderline Symptom List-23,Lista de Síntomas del Trastorno Límite de la Personalidad - Versión Breve (BSL-23),"Martin Bohus, C. Limberger, U. Frank, C. Sendera et al. (Univ. of Heidelberg, Alemania, 2009)","Joaquim Soler, Daniel Vega, Juan Carlos Pascual et al. (2013, Actas Españolas de Psiquiatría)",Eje I,1,"Problemas, síntomas y riesgo","Sintomatologia limite (TLP): afecto negativo, autoimagen, autodestruccion, impulsividad, disociacion",Personalidad patológica,,TLP; narcisismo; psicopatía; tríada oscura; desapego,Autoinforme,23 ítems tipo Likert de 5 puntos (0 = nada a 4 = mucho) más 1 escala analógica visual suplementaria (0-100%),Diagnóstico y severidad,Adolescentes y adultos con sospecha o diagnostico de TLP,adolescentes; adultos,4 a 7 minutos (autoadministrado),Escala de respuesta estructurada psicométrica,academico,Si,SI,Eje I/BSL-23,BSL-23_ficha_tecnica.pdf,BSL-23_protocolo.pdf,Autoinforme · 23 ítems · Likert de 5 puntos · 5 min · Papel y lápiz
cubi18_150,CUBI-18,"Cuestionario de Urgencia, Busqueda de Sensaciones e Impulsividad-18","Cuestionario de Urgencia, Búsqueda de Sensaciones e Impulsividad (CUBI-18)",Martín Squillace Louhau y Juan Carlos Picón-Janeiro (2019),Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo","Impulsividad (urgencia compulsiva, busqueda de sensaciones, imprevision)",Impulsividad y conducta disruptiva,,impulsividad; conducta antisocial; conducta disruptiva; trastorno de déficit de atención e hiperactividad; TDAH; conducta agresiva; conducta inadecuada,Autoinforme,Autoinforme psicométrico dimensional breve,Diagnóstico y severidad,Adultos 18-65 anos,adultos,4 a 7 minutos (18 ítems autoadministrados),Escala Likert de 5 opciones: 1 (Totalmente en desacuerdo) a 5 (Totalmente de acuerdo),academico,Si,SI,Eje I/CUBI-18,CUBI-18_ficha_tecnica.pdf,CUBI-18_protocolo.pdf,Autoinforme · 18 ítems · Likert de 4 puntos · 5 min · Papel y lápiz
egsr_151,EGS-R,Escala de Gravedad de Sintomas del TEPT-Revisada,Escala de Gravedad de Síntomas del Trastorno de Estrés Postraumático según el DSM-5 (EGS-R),"Enrique Echeburúa, Pedro J. Amor, Begoña Sarasua, Irene Zubizarreta, F. Javier Holgado-Tello y José M. Muñoz (2016)",Adaptación y baremación en población hispanohablante,Eje I,1,"Problemas, síntomas y riesgo","Gravedad de sintomas de TEPT segun DSM-5 (intrusion, evitacion, cognicion/animo, hiperactivacion, disociacion, disfuncionalidad)",Trauma y estrés postraumático,,TEPT; trauma complejo; estrés agudo; disociación,Autoinforme,Entrevista estructurada / autoinforme guiado de evaluación clínica y psicométrica,Diagnóstico y severidad,Adultos expuestos a sucesos traumaticos,adultos,10 a 15 minutos (21 ítems clínicos de gravedad),Escala Likert de 4 puntos: 0 (Nada) a 3 (Gravemente / 5 o más veces por semana),academico,Si,SI,Eje I/EGS-R,EGS-R_ficha_tecnica.pdf,EGS-R_protocolo.pdf,Entrevista clínica estructurada o · 31 ítems · Likert de 4 puntos · 20 min · Entrevista o autoadministrado
sias_152,SIAS,Escala de Ansiedad ante la Interaccion Social,Social Interaction Anxiety Scale (SIAS),Richard P. Mattick y J. Christopher Clarke (1998; versiones preliminares en 1989),"Julio Bobes, Xavier Badía, A. Luque, M. P. García-Portilla, M. P. González y M. T. Bascarán (2002)",Eje I,1,"Problemas, síntomas y riesgo",Ansiedad ante la interaccion social directa,Ansiedad y fobia,,TAG; fobia social; crisis de angustia; pánico; agorafobia,Autoinforme,Autoinforme estructurado con escala Likert de 5 puntos (0 = Nada a 4 = Mucho/Extremadamente),Diagnóstico y severidad,Adolescentes y adultos,adolescentes; adultos,5 a 10 minutos (20 ítems),Escala de respuesta estructurada psicométrica,academico,Si,SI,Eje I/SIAS,SIAS_ficha_tecnica.pdf,SIAS_protocolo.pdf,Autoinforme · 20 ítems · Likert de 5 puntos · 5 min · Papel y lápiz
sads_153,SADS,Escala de Estres y Evitacion Social (Social Avoidance and Distress Scale),Social Avoidance and Distress Scale (SADS),David Watson y Ronald Friend (1969),"Julio Bobes, Xavier Badía, A. Luque, M. P. García-Portilla, M. P. González y M. T. Bascarán (2002)",Eje I,1,"Problemas, síntomas y riesgo",Malestar subjetivo y evitacion conductual en situaciones sociales,Ansiedad y fobia,,TAG; fobia social; crisis de angustia; pánico; agorafobia,Autoinforme,Autoinforme estructurado con formato dicotómico Verdadero / Falso (V/F),Diagnóstico y severidad,Adolescentes y adultos,adolescentes; adultos,8 a 12 minutos (28 ítems),Escala de respuesta estructurada psicométrica,academico,Si,SI,Eje I/SADS,SADS_ficha_tecnica.pdf,SADS_protocolo.pdf,Autoinforme · 28 ítems · Dicotómica (Sí/No) · 10 min · Papel y lápiz
pss14_155,PSS-14,Escala de Estres Percibido (version de 14 items),_Perceived Stress Scale - 14 Item Full Form (PSS-14)_,"Sheldon Cohen, Tom Kamarck y Robin Mermelstein (1983), Carnegie Mellon University.","González y Landero (2007, validación psicométrica estructural); Remor y Carrobles (2001, España).",Eje I,1,"Problemas, síntomas y riesgo","Estres psicologico percibido (incontrolabilidad, autoeficacia/afrontamiento)",Estrés y estrés percibido,Afrontamiento y resiliencia,estrés; estrés percibido; tensión; sobrecarga; estrés crónico; coping; resiliencia; tolerancia a la frustración; adaptación,Autoinforme,Autoinforme de 14 reactivos politómicos de 5 anclajes (0 = Nunca a 4 = Muy a menudo).,Diagnóstico y severidad,Adolescentes y adultos,adolescentes; adultos,5 a 8 minutos.,Escala de respuesta estructurada psicométrica,academico,Si,SI,Eje I/PSS-14,PSS-14_ficha_tecnica.pdf,PSS-14_protocolo.pdf,Autoinforme · 14 ítems · Likert de 5 puntos · 5 min · Papel y lápiz
cae_156,CAE,Cuestionario de Afrontamiento del Estres,Cuestionario de Afrontamiento del Estrés (CAE; 42 reactivos).,"Drs. Bonifacio Sandín y Paloma Chorot (2003), UNED, Madrid, España.",Adaptación y baremación en población hispanohablante,Eje II,2,Procesos psicológicos y mantenimiento,Estrategias de afrontamiento del estres,Afrontamiento y resiliencia,,coping; resiliencia; tolerancia a la frustración; adaptación,Autoinforme,Autoinforme psicométrico multidimensional de 42 reactivos con escala Likert de 5 puntos (0 a 4).,Monitoreo de proceso / Evolución,Adultos,adultos,8 a 12 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,academico,No verificado,SI,Eje II/CAE,CAE_ficha_tecnica.pdf,CAE_protocolo.pdf,Autoinforme · 42 ítems · Escala de 5 puntos · Papel y lápiz
eas_157,EAS,Escala de Apoyo Social,"Escala de Apoyo Social (EAS; Palomar Lever et al., 2013).","Dra. Joaquina Palomar Lever, G. L. Matus y A. Victorio (2013), Univ. Iberoamericana.",Adaptación y baremación en población hispanohablante,Eje II,2,Procesos psicológicos y mantenimiento,Apoyo social percibido (familiar y de amistades),Apoyo social y familia,,red de apoyo; funcionamiento familiar; dinámica de pareja,Autoinforme,Autoinforme psicométrico multidimensional de 21 reactivos con escala Likert de 4 puntos (1 a 4).,Monitoreo de proceso / Evolución,Adolescentes y adultos,adolescentes; adultos,4 a 6 minutos en autoadministración.,Escala de respuesta estructurada psicométrica,academico,No verificado,SI,Eje II/EAS,EAS_ficha_tecnica.pdf,EAS_protocolo.pdf,Autoinforme · 21 ítems · Likert de 4 puntos · Papel y lápiz
erq_158,ERQ,Emotion Regulation Questionnaire - Cuestionario de Autorregulacion Emocional,_Emotion Regulation Questionnaire (ERQ)_,"Drs. James J. Gross y Oliver P. John (2003), Stanford University / UC Berkeley.","Rodríguez-Carvajal, Moreno-Jiménez y Garrosa (UAM, 2006); validación de Cabello et al. (2012).",Eje II,2,Procesos psicológicos y mantenimiento,"Regulacion emocional (reevaluacion cognitiva, supresion expresiva)",Regulación emocional,,regulación emocional; homeostasis emocional; estabilidad emocional; disfunción emocional; control emocional; regulación afectiva,Autoinforme,Autoinforme escalar de 10 reactivos tipo Likert de 7 puntos (1 a 7).,Monitoreo de proceso / Evolución,Adultos,adultos,2 a 4 minutos en autoadministración; 5 minutos asistido.,Escala de respuesta estructurada psicométrica,abierto,Si (traduccion autorizada por autores originales),SI,Eje II/ERQ,ERQ_ficha_tecnica.pdf,ERQ_protocolo.pdf,Autoinforme · 10 ítems · Likert de 7 puntos · Papel y lápiz
fmps_159,FMPS,Escala Multidimensional de Perfeccionismo,_Frost Multidimensional Perfectionism Scale (FMPS)_,"Drs. Randy O. Frost, Patricia Marten, Cathleen Lahart y R. Rosenblate (1990), Smith College.","Carrasco et al. (2010); Gelabert et al. (2011), Universidad Autónoma de Barcelona.",Eje II,2,Procesos psicológicos y mantenimiento,Perfeccionismo multidimensional,Rasgos de personalidad,,personalidad; rasgos de personalidad; trastorno de personalidad; personalidad antisocial; personalidad borderline,Autoinforme,Autoinforme multidimensional de 35 reactivos con escala Likert de 5 puntos (1 a 5).,Monitoreo de proceso / Evolución,Adultos,adultos,6 a 10 minutos en autoadministración; 12 minutos asistido.,Escala de respuesta estructurada psicométrica,academico,No verificado,SI,Eje II/FMPS,FMPS_ficha_tecnica.pdf,FMPS_protocolo.pdf,Autoinforme · 35 ítems · Likert de 5 puntos · Papel y lápiz
panas_161,PANAS,Escala de Afecto Positivo y Negativo,_Positive and Negative Affect Schedule (PANAS)_,"Drs. David Watson, Lee Anna Clark y Auke Tellegen (1988), Southern Methodist University / University of Iowa.","Bonifacio Sandín et al. (1999); Joiner, Sandín et al. (1997); Dufey & Fernández (2012).",Eje II,2,Procesos psicológicos y mantenimiento,Afecto positivo y negativo,Regulación emocional,,regulación emocional; homeostasis emocional; estabilidad emocional; disfunción emocional; control emocional; regulación afectiva,Autoinforme,Autoinforme escalar de 20 descriptores afectivos tipo Likert de 5 puntos (1 a 5).,Monitoreo de proceso / Evolución,Adultos,adultos,2 a 3 minutos en autoadministración; 4 minutos asistido.,Escala de respuesta estructurada psicométrica,academico,No verificado,SI,Eje II/PANAS,PANAS_ficha_tecnica.pdf,PANAS_protocolo.pdf,Autoinforme · 20 ítems · Likert de 5 puntos · Papel y lápiz
